repitation,model,fold,feature_name,importance_value
0,ExtreTrees_feature_ranking_reduced,0,created_weekday_owner_tz,0.14754461503247607
0,ExtreTrees_feature_ranking_reduced,0,created_hours_utc,0.049437711276670224
0,ExtreTrees_feature_ranking_reduced,0,eigenvector_centrality,0.032327179766040985
0,ExtreTrees_feature_ranking_reduced,0,core_number,0.03495778223429548
0,ExtreTrees_feature_ranking_reduced,0,code_churn,0.02813365928301899
0,ExtreTrees_feature_ranking_reduced,0,deletions,0.026854102399901193
0,ExtreTrees_feature_ranking_reduced,0,num_files_type,0.01760890052228193
0,ExtreTrees_feature_ranking_reduced,0,num_programming_languages,0.01860191387858014
0,ExtreTrees_feature_ranking_reduced,0,sum_complexity,0.029937379939716065
0,ExtreTrees_feature_ranking_reduced,0,num_binary_files,0.002994652185497581
0,ExtreTrees_feature_ranking_reduced,0,subject_length,0.029787546537425522
0,ExtreTrees_feature_ranking_reduced,0,msg_word_count,0.02963246106927613
0,ExtreTrees_feature_ranking_reduced,0,is_non_fonctional,0.013055155096874906
0,ExtreTrees_feature_ranking_reduced,0,is_refactoring,0.01802975174498475
0,ExtreTrees_feature_ranking_reduced,0,is_corrective,0.019683795306736838
0,ExtreTrees_feature_ranking_reduced,0,is_preventive,0.012450745041904021
0,ExtreTrees_feature_ranking_reduced,0,has_feature_addition,0.019299053507053528
0,ExtreTrees_feature_ranking_reduced,0,is_merge,0.006066208385747099
0,ExtreTrees_feature_ranking_reduced,0,num_file_changes_for_revrs_max_recent,0.028349843895006725
0,ExtreTrees_feature_ranking_reduced,0,files_changes_duration_avg,0.040488429824092544
0,ExtreTrees_feature_ranking_reduced,0,files_revisions_duration_avg,0.0
0,ExtreTrees_feature_ranking_reduced,0,files_num_recent_branch_changes,0.03034312601506837
0,ExtreTrees_feature_ranking_reduced,0,owner_revrs_commons_msgs_avg_recent,0.030535683044135342
0,ExtreTrees_feature_ranking_reduced,0,num_owner_open_changes_recent,0.040179788362189765
0,ExtreTrees_feature_ranking_reduced,0,owner_changes_messages_avg,0.05299909930410427
0,ExtreTrees_feature_ranking_reduced,0,owner_time_between_message_avg,0.03273764765423775
0,ExtreTrees_feature_ranking_reduced,0,owner_merged_ratio,0.03290079654322025
0,ExtreTrees_feature_ranking_reduced,0,prior_owner_project_changes_ratio,0.03537777554710123
0,ExtreTrees_feature_ranking_reduced,0,num_prior_project_changes,0.03610971504384782
0,ExtreTrees_feature_ranking_reduced,0,num_open_changes_recent,0.04102106749469798
0,ExtreTrees_feature_ranking_reduced,0,revrs_abandoned_changes_avg_recent,0.03102829348673169
0,ExtreTrees_feature_ranking_reduced,0,revrs_open_changes_avg_recent,0.031526120577084905
0,ExtreTrees_feature_ranking_reduced,1,created_weekday_owner_tz,0.1497173703040189
0,ExtreTrees_feature_ranking_reduced,1,created_hours_utc,0.05739595897972181
0,ExtreTrees_feature_ranking_reduced,1,eigenvector_centrality,0.032991543581235294
0,ExtreTrees_feature_ranking_reduced,1,core_number,0.03822929603463551
0,ExtreTrees_feature_ranking_reduced,1,code_churn,0.029267054329987722
0,ExtreTrees_feature_ranking_reduced,1,deletions,0.026018292885498565
0,ExtreTrees_feature_ranking_reduced,1,num_files_type,0.016300013283868875
0,ExtreTrees_feature_ranking_reduced,1,num_programming_languages,0.0177565992589383
0,ExtreTrees_feature_ranking_reduced,1,sum_complexity,0.027831961396423008
0,ExtreTrees_feature_ranking_reduced,1,num_binary_files,0.004539335833637743
0,ExtreTrees_feature_ranking_reduced,1,subject_length,0.02871611048431079
0,ExtreTrees_feature_ranking_reduced,1,msg_word_count,0.033120656510214966
0,ExtreTrees_feature_ranking_reduced,1,is_non_fonctional,0.012183270144261921
0,ExtreTrees_feature_ranking_reduced,1,is_refactoring,0.018020420583781335
0,ExtreTrees_feature_ranking_reduced,1,is_corrective,0.018276170056177148
0,ExtreTrees_feature_ranking_reduced,1,is_preventive,0.012409057893725406
0,ExtreTrees_feature_ranking_reduced,1,has_feature_addition,0.017865718030091782
