repitation,model,fold,feature_name,importance_value
0,ExtreTrees_feature_ranking_reduced,0,created_weekday_owner_tz,0.18539711316401708
0,ExtreTrees_feature_ranking_reduced,0,created_hours_utc,0.04844629005307823
0,ExtreTrees_feature_ranking_reduced,0,created_hours_owner_tz,0.0691830623498248
0,ExtreTrees_feature_ranking_reduced,0,clustering_coefficient,0.035205634340060576
0,ExtreTrees_feature_ranking_reduced,0,insertions,0.042034984142338964
0,ExtreTrees_feature_ranking_reduced,0,deletions,0.025904106153468984
0,ExtreTrees_feature_ranking_reduced,0,num_directory,0.020909415915957196
0,ExtreTrees_feature_ranking_reduced,0,sum_complexity,0.02497659383254682
0,ExtreTrees_feature_ranking_reduced,0,num_binary_files,0.005422971898199975
0,ExtreTrees_feature_ranking_reduced,0,subject_length,0.02905678898175044
0,ExtreTrees_feature_ranking_reduced,0,msg_length,0.02930447551714856
0,ExtreTrees_feature_ranking_reduced,0,is_non_fonctional,0.006140820433552787
0,ExtreTrees_feature_ranking_reduced,0,is_preventive,0.015742959635247467
0,ExtreTrees_feature_ranking_reduced,0,is_corrective,0.020223370146549634
0,ExtreTrees_feature_ranking_reduced,0,has_feature_addition,0.01687311439230725
0,ExtreTrees_feature_ranking_reduced,0,is_merge,0.006102644409675708
0,ExtreTrees_feature_ranking_reduced,0,files_changes_duration_avg,0.03116890107472624
0,ExtreTrees_feature_ranking_reduced,0,files_revisions_duration_avg,0.0
0,ExtreTrees_feature_ranking_reduced,0,num_file_changes_for_revrs_avg_recent,0.027224438509752313
0,ExtreTrees_feature_ranking_reduced,0,owner_age,0.03275402454589469
0,ExtreTrees_feature_ranking_reduced,0,num_owner_open_changes_recent,0.04134468342216235
0,ExtreTrees_feature_ranking_reduced,0,owner_changes_messages_avg,0.03206999397030432
0,ExtreTrees_feature_ranking_reduced,0,owner_time_between_message_avg,0.05045462478297895
0,ExtreTrees_feature_ranking_reduced,0,owner_merged_ratio,0.038837534689562116
0,ExtreTrees_feature_ranking_reduced,0,prior_owner_project_changes_ratio,0.037317005183048056
0,ExtreTrees_feature_ranking_reduced,0,num_open_changes_recent,0.03482933456985241
0,ExtreTrees_feature_ranking_reduced,0,num_prior_project_changes,0.03283254213691805
0,ExtreTrees_feature_ranking_reduced,0,revrs_abandoned_changes_avg_recent,0.028594165077520172
0,ExtreTrees_feature_ranking_reduced,0,revrs_open_changes_recent,0.03164840667155573
0,ExtreTrees_feature_ranking_reduced,1,created_weekday_owner_tz,0.1885054785531111
0,ExtreTrees_feature_ranking_reduced,1,created_hours_utc,0.047370399901378514
0,ExtreTrees_feature_ranking_reduced,1,created_hours_owner_tz,0.06671463853148692
0,ExtreTrees_feature_ranking_reduced,1,clustering_coefficient,0.03545865665391485
0,ExtreTrees_feature_ranking_reduced,1,insertions,0.03913928648713943
0,ExtreTrees_feature_ranking_reduced,1,deletions,0.027989191076025884
0,ExtreTrees_feature_ranking_reduced,1,num_directory,0.021663152348263885
0,ExtreTrees_feature_ranking_reduced,1,sum_complexity,0.027506318643208426
0,ExtreTrees_feature_ranking_reduced,1,num_binary_files,0.005696136703493613
0,ExtreTrees_feature_ranking_reduced,1,subject_length,0.030535426459537586
0,ExtreTrees_feature_ranking_reduced,1,msg_length,0.03129858153145918
0,ExtreTrees_feature_ranking_reduced,1,is_non_fonctional,0.008008125479743635
0,ExtreTrees_feature_ranking_reduced,1,is_preventive,0.018635391075869367
0,ExtreTrees_feature_ranking_reduced,1,is_corrective,0.019656135837355423
0,ExtreTrees_feature_ranking_reduced,1,has_feature_addition,0.01801868000505027
0,ExtreTrees_feature_ranking_reduced,1,is_merge,0.0057295750947204144
0,ExtreTrees_feature_ranking_reduced,1,files_changes_duration_avg,0.03247372100187026
0,ExtreTrees_feature_ranking_reduced,1,files_revisions_duration_avg,0.0
0,ExtreTrees_feature_ranking_reduced,1,num_file_changes_for_revrs_avg_recent,0.025396266157897314
0,ExtreTrees_feature_ranking_reduced,1,owner_age,0.03419086028952824
0,ExtreTrees_feature_ranking_reduced,1,num_owner_open_changes_recent,0.03608486078241756
0,ExtreTrees_feature_ranking_reduced,1,owner_changes_messages_avg,0.034748757375297624
0,ExtreTrees_feature_ranking_reduced,1,owner_time_between_message_avg,0.041640777739914724
0,ExtreTrees_feature_ranking_reduced,1,owner_merged_ratio,0.03676303014914995
0,ExtreTrees_feature_ranking_reduced,1,prior_owner_project_changes_ratio,0.034691535627815115
0,ExtreTrees_feature_ranking_reduced,1,num_open_changes_recent,0.03734334111431295
0,ExtreTrees_feature_ranking_reduced,1,num_prior_project_changes,0.031957031372003876
0,ExtreTrees_feature_ranking_reduced,1,revrs_abandoned_changes_avg_recent,0.030183183139835607
0,ExtreTrees_feature_ranking_reduced,1,revrs_open_changes_recent,0.03260146086819833
0,ExtreTrees_feature_ranking_reduced,2,created_weekday_owner_tz,0.18273525408612043
0,ExtreTrees_feature_ranking_reduced,2,created_hours_utc,0.045343072377379987
0,ExtreTrees_feature_ranking_reduced,2,created_hours_owner_tz,0.06673656854623945
0,ExtreTrees_feature_ranking_reduced,2,clustering_coefficient,0.03467762655083287
0,ExtreTrees_feature_ranking_reduced,2,insertions,0.03979070546954771
0,ExtreTrees_feature_ranking_reduced,2,deletions,0.028095609071250742
0,ExtreTrees_feature_ranking_reduced,2,num_directory,0.021283719918550152
0,ExtreTrees_feature_ranking_reduced,2,sum_complexity,0.026991531686197893
0,ExtreTrees_feature_ranking_reduced,2,num_binary_files,0.005090923487423279
0,ExtreTrees_feature_ranking_reduced,2,subject_length,0.030961296837590756
0,ExtreTrees_feature_ranking_reduced,2,msg_length,0.031746056773117586
0,ExtreTrees_feature_ranking_reduced,2,is_non_fonctional,0.007922955868284726
0,ExtreTrees_feature_ranking_reduced,2,is_preventive,0.018992986282460246
0,ExtreTrees_feature_ranking_reduced,2,is_corrective,0.018394893868426868
0,ExtreTrees_feature_ranking_reduced,2,has_feature_addition,0.01797258718037607
0,ExtreTrees_feature_ranking_reduced,2,is_merge,0.007593381132283366
0,ExtreTrees_feature_ranking_reduced,2,files_changes_duration_avg,0.032164528684629524
0,ExtreTrees_feature_ranking_reduced,2,files_revisions_duration_avg,0.014179963413650515
0,ExtreTrees_feature_ranking_reduced,2,num_file_changes_for_revrs_avg_recent,0.025705587493369365
0,ExtreTrees_feature_ranking_reduced,2,owner_age,0.03356087736791178
0,ExtreTrees_feature_ranking_reduced,2,num_owner_open_changes_recent,0.03242961698541453
0,ExtreTrees_feature_ranking_reduced,2,owner_changes_messages_avg,0.03494262113652474
0,ExtreTrees_feature_ranking_reduced,2,owner_time_between_message_avg,0.041024299617831966
0,ExtreTrees_feature_ranking_reduced,2,owner_merged_ratio,0.03569063444382295
0,ExtreTrees_feature_ranking_reduced,2,prior_owner_project_changes_ratio,0.035228073472464864
0,ExtreTrees_feature_ranking_reduced,2,num_open_changes_recent,0.03579326015278475
0,ExtreTrees_feature_ranking_reduced,2,num_prior_project_changes,0.03231812400173727
0,ExtreTrees_feature_ranking_reduced,2,revrs_abandoned_changes_avg_recent,0.029140236882097645
0,ExtreTrees_feature_ranking_reduced,2,revrs_open_changes_recent,0.033493007211677986
0,ExtreTrees_feature_ranking_reduced,3,created_weekday_owner_tz,0.18161064055232287
0,ExtreTrees_feature_ranking_reduced,3,created_hours_utc,0.045806385119759534
0,ExtreTrees_feature_ranking_reduced,3,created_hours_owner_tz,0.06102271616291064
0,ExtreTrees_feature_ranking_reduced,3,clustering_coefficient,0.034660399562333764
0,ExtreTrees_feature_ranking_reduced,3,insertions,0.040324571876267985
0,ExtreTrees_feature_ranking_reduced,3,deletions,0.027852831566698565
0,ExtreTrees_feature_ranking_reduced,3,num_directory,0.021525464600825595
0,ExtreTrees_feature_ranking_reduced,3,sum_complexity,0.0276784981479561
0,ExtreTrees_feature_ranking_reduced,3,num_binary_files,0.00518182751577305
0,ExtreTrees_feature_ranking_reduced,3,subject_length,0.03142252211113535
0,ExtreTrees_feature_ranking_reduced,3,msg_length,0.03178802610213683
0,ExtreTrees_feature_ranking_reduced,3,is_non_fonctional,0.008084230586769851
0,ExtreTrees_feature_ranking_reduced,3,is_preventive,0.018310233533905346
0,ExtreTrees_feature_ranking_reduced,3,is_corrective,0.01803884378345849
0,ExtreTrees_feature_ranking_reduced,3,has_feature_addition,0.01797087476574437
0,ExtreTrees_feature_ranking_reduced,3,is_merge,0.009043680275705051
0,ExtreTrees_feature_ranking_reduced,3,files_changes_duration_avg,0.03230077601897665
0,ExtreTrees_feature_ranking_reduced,3,files_revisions_duration_avg,0.020702596354601064
0,ExtreTrees_feature_ranking_reduced,3,num_file_changes_for_revrs_avg_recent,0.026057912674388898
0,ExtreTrees_feature_ranking_reduced,3,owner_age,0.03356206005104807
0,ExtreTrees_feature_ranking_reduced,3,num_owner_open_changes_recent,0.03198892922208657
0,ExtreTrees_feature_ranking_reduced,3,owner_changes_messages_avg,0.035378151329644794
0,ExtreTrees_feature_ranking_reduced,3,owner_time_between_message_avg,0.0395533324303715
0,ExtreTrees_feature_ranking_reduced,3,owner_merged_ratio,0.0359877371012234
0,ExtreTrees_feature_ranking_reduced,3,prior_owner_project_changes_ratio,0.0348721978157255
0,ExtreTrees_feature_ranking_reduced,3,num_open_changes_recent,0.03497639221128348
0,ExtreTrees_feature_ranking_reduced,3,num_prior_project_changes,0.032722216398202414
0,ExtreTrees_feature_ranking_reduced,3,revrs_abandoned_changes_avg_recent,0.028451724917956084
0,ExtreTrees_feature_ranking_reduced,3,revrs_open_changes_recent,0.033124227210788185
0,ExtreTrees_feature_ranking_reduced,4,created_weekday_owner_tz,0.18294657649764004
0,ExtreTrees_feature_ranking_reduced,4,created_hours_utc,0.04370369126015847
0,ExtreTrees_feature_ranking_reduced,4,created_hours_owner_tz,0.0598481294876907
0,ExtreTrees_feature_ranking_reduced,4,clustering_coefficient,0.03443254798674219
0,ExtreTrees_feature_ranking_reduced,4,insertions,0.041355610085046034
0,ExtreTrees_feature_ranking_reduced,4,deletions,0.028180809527450126
0,ExtreTrees_feature_ranking_reduced,4,num_directory,0.021085561656647815
0,ExtreTrees_feature_ranking_reduced,4,sum_complexity,0.028530739765959105
0,ExtreTrees_feature_ranking_reduced,4,num_binary_files,0.005147294440176548
0,ExtreTrees_feature_ranking_reduced,4,subject_length,0.031031784009680697
0,ExtreTrees_feature_ranking_reduced,4,msg_length,0.031547917211034636
0,ExtreTrees_feature_ranking_reduced,4,is_non_fonctional,0.008290358843690683
0,ExtreTrees_feature_ranking_reduced,4,is_preventive,0.017562369334238687
0,ExtreTrees_feature_ranking_reduced,4,is_corrective,0.01755467575247897
0,ExtreTrees_feature_ranking_reduced,4,has_feature_addition,0.0185651824859011
0,ExtreTrees_feature_ranking_reduced,4,is_merge,0.009486056346088248
0,ExtreTrees_feature_ranking_reduced,4,files_changes_duration_avg,0.033114662764682924
0,ExtreTrees_feature_ranking_reduced,4,files_revisions_duration_avg,0.02236415750729409
0,ExtreTrees_feature_ranking_reduced,4,num_file_changes_for_revrs_avg_recent,0.02609831932817017
0,ExtreTrees_feature_ranking_reduced,4,owner_age,0.03352096657865048
0,ExtreTrees_feature_ranking_reduced,4,num_owner_open_changes_recent,0.030907519285238612
0,ExtreTrees_feature_ranking_reduced,4,owner_changes_messages_avg,0.035072503568179515
0,ExtreTrees_feature_ranking_reduced,4,owner_time_between_message_avg,0.039438352536526146
0,ExtreTrees_feature_ranking_reduced,4,owner_merged_ratio,0.03538939989188039
0,ExtreTrees_feature_ranking_reduced,4,prior_owner_project_changes_ratio,0.035742714502626706
