repitation,model,fold,feature_name,importance_value
0,ExtreTrees_feature_ranking_reduced,0,created_weekday_utc,0.12098265343588961
0,ExtreTrees_feature_ranking_reduced,0,created_hours_utc,0.07819711167339922
0,ExtreTrees_feature_ranking_reduced,0,created_hours_owner_tz,0.05044248464386884
0,ExtreTrees_feature_ranking_reduced,0,closeness_centrality,0.02724510817700313
0,ExtreTrees_feature_ranking_reduced,0,clustering_coefficient,0.024465411852072252
0,ExtreTrees_feature_ranking_reduced,0,code_churn,0.030212268602878612
0,ExtreTrees_feature_ranking_reduced,0,deletions,0.028620202389931196
0,ExtreTrees_feature_ranking_reduced,0,modify_entropy,0.03202699189770752
0,ExtreTrees_feature_ranking_reduced,0,num_programming_languages,0.018619665366960574
0,ExtreTrees_feature_ranking_reduced,0,sum_complexity,0.03277537480207181
0,ExtreTrees_feature_ranking_reduced,0,num_binary_files,0.016549440050594985
0,ExtreTrees_feature_ranking_reduced,0,msg_length,0.034051168200870216
0,ExtreTrees_feature_ranking_reduced,0,is_non_fonctional,0.014244328987879386
0,ExtreTrees_feature_ranking_reduced,0,is_refactoring,0.023519327439821006
0,ExtreTrees_feature_ranking_reduced,0,is_corrective,0.019081327556624082
0,ExtreTrees_feature_ranking_reduced,0,is_preventive,0.018405653704338783
0,ExtreTrees_feature_ranking_reduced,0,has_feature_addition,0.02398530188693315
0,ExtreTrees_feature_ranking_reduced,0,is_merge,0.005473212227201607
0,ExtreTrees_feature_ranking_reduced,0,num_file_changes_for_revrs_avg_recent,0.03699759316977699
0,ExtreTrees_feature_ranking_reduced,0,files_changes_duration_avg,0.03588305152510414
0,ExtreTrees_feature_ranking_reduced,0,files_revisions_duration_avg,0.04777018082503078
0,ExtreTrees_feature_ranking_reduced,0,files_num_recent_branch_changes,0.03654740105192166
0,ExtreTrees_feature_ranking_reduced,0,num_owner_open_changes_recent,0.03585074610655238
0,ExtreTrees_feature_ranking_reduced,0,revrs_abandoned_changes_avg_recent,0.03444858079795909
0,ExtreTrees_feature_ranking_reduced,0,owner_changes_messages_avg,0.03143233035364476
0,ExtreTrees_feature_ranking_reduced,0,owner_time_between_message_avg,0.029541410603239133
0,ExtreTrees_feature_ranking_reduced,0,owner_merged_ratio,0.03733147618912027
0,ExtreTrees_feature_ranking_reduced,0,num_open_changes_recent,0.04965188441915161
0,ExtreTrees_feature_ranking_reduced,0,revrs_open_changes_recent,0.025648312062453243
0,ExtreTrees_feature_ranking_reduced,1,created_weekday_utc,0.1149517958244803
0,ExtreTrees_feature_ranking_reduced,1,created_hours_utc,0.0746081128464388
0,ExtreTrees_feature_ranking_reduced,1,created_hours_owner_tz,0.0438996492151776
0,ExtreTrees_feature_ranking_reduced,1,closeness_centrality,0.032043257962741725
0,ExtreTrees_feature_ranking_reduced,1,clustering_coefficient,0.03297199536180744
0,ExtreTrees_feature_ranking_reduced,1,code_churn,0.0360904745681732
0,ExtreTrees_feature_ranking_reduced,1,deletions,0.031087301550480288
0,ExtreTrees_feature_ranking_reduced,1,modify_entropy,0.027715384131739462
0,ExtreTrees_feature_ranking_reduced,1,num_programming_languages,0.019303475770039352
0,ExtreTrees_feature_ranking_reduced,1,sum_complexity,0.031754885220615627
0,ExtreTrees_feature_ranking_reduced,1,num_binary_files,0.0155724855142452
0,ExtreTrees_feature_ranking_reduced,1,msg_length,0.033885852448361925
0,ExtreTrees_feature_ranking_reduced,1,is_non_fonctional,0.016112610423198077
0,ExtreTrees_feature_ranking_reduced,1,is_refactoring,0.02243764369943547
0,ExtreTrees_feature_ranking_reduced,1,is_corrective,0.01965049369493326
0,ExtreTrees_feature_ranking_reduced,1,is_preventive,0.01570018036864974
