repitation,model,fold,feature_name,importance_value
0,ExtreTrees_feature_ranking_reduced,5,num_prior_owner_project_changes,0.045751341964307655
0,ExtreTrees_feature_ranking_reduced,5,num_project_open_changes_recent,0.05134872222281563
0,ExtreTrees_feature_ranking_reduced,5,revrs_abandoned_changes_recent,0.04063581454857498
0,ExtreTrees_feature_ranking_reduced,6,created_weekday_owner_tz,0.12512167999802348
0,ExtreTrees_feature_ranking_reduced,6,created_hours_utc,0.06425289129141008
0,ExtreTrees_feature_ranking_reduced,6,created_hours_owner_tz,0.06060393992392803
0,ExtreTrees_feature_ranking_reduced,6,betweenness_centrality,0.04727679231128102
0,ExtreTrees_feature_ranking_reduced,6,core_number,0.04539670162271599
0,ExtreTrees_feature_ranking_reduced,6,insertions,0.04815972236945057
0,ExtreTrees_feature_ranking_reduced,6,deletions,0.03905044802571924
0,ExtreTrees_feature_ranking_reduced,6,num_files_type,0.020154223060491746
0,ExtreTrees_feature_ranking_reduced,6,sum_complexity,0.030414865178853036
0,ExtreTrees_feature_ranking_reduced,6,num_binary_files,0.0014052611756190734
0,ExtreTrees_feature_ranking_reduced,6,subject_length,0.04420475817519129
0,ExtreTrees_feature_ranking_reduced,6,msg_word_count,0.04387144077622722
0,ExtreTrees_feature_ranking_reduced,6,is_non_fonctional,0.0163202587051671
0,ExtreTrees_feature_ranking_reduced,6,is_refactoring,0.021206076144668917
0,ExtreTrees_feature_ranking_reduced,6,is_corrective,0.02200773680762502
0,ExtreTrees_feature_ranking_reduced,6,is_preventive,0.017084567409654014
0,ExtreTrees_feature_ranking_reduced,6,has_feature_addition,0.021654983448065587
0,ExtreTrees_feature_ranking_reduced,6,is_merge,0.0073575536262129
0,ExtreTrees_feature_ranking_reduced,6,num_files_changes,0.041661454044890994
0,ExtreTrees_feature_ranking_reduced,6,num_owner_open_changes_recent,0.04882451917652593
0,ExtreTrees_feature_ranking_reduced,6,owner_age,0.04979674828103203
0,ExtreTrees_feature_ranking_reduced,6,owner_changes_messages_avg,0.04628194481778322
0,ExtreTrees_feature_ranking_reduced,6,num_prior_owner_project_changes,0.04560143679708229
0,ExtreTrees_feature_ranking_reduced,6,num_project_open_changes_recent,0.051494350545464175
0,ExtreTrees_feature_ranking_reduced,6,revrs_abandoned_changes_recent,0.040795646286917064
0,ExtreTrees_feature_ranking_reduced,7,created_weekday_owner_tz,0.12604668365138147
0,ExtreTrees_feature_ranking_reduced,7,created_hours_utc,0.06550813520206854
0,ExtreTrees_feature_ranking_reduced,7,created_hours_owner_tz,0.05975345646006105
0,ExtreTrees_feature_ranking_reduced,7,betweenness_centrality,0.047390898769382434
0,ExtreTrees_feature_ranking_reduced,7,core_number,0.0456653103248674
0,ExtreTrees_feature_ranking_reduced,7,insertions,0.048147446166684434
0,ExtreTrees_feature_ranking_reduced,7,deletions,0.03915636347787352
0,ExtreTrees_feature_ranking_reduced,7,num_files_type,0.02012989576113094
0,ExtreTrees_feature_ranking_reduced,7,sum_complexity,0.029660272382520288
0,ExtreTrees_feature_ranking_reduced,7,num_binary_files,0.001410764540485452
0,ExtreTrees_feature_ranking_reduced,7,subject_length,0.044364804206928045
0,ExtreTrees_feature_ranking_reduced,7,msg_word_count,0.04400941657526286
0,ExtreTrees_feature_ranking_reduced,7,is_non_fonctional,0.01607012161943033
0,ExtreTrees_feature_ranking_reduced,7,is_refactoring,0.021377280825315457
0,ExtreTrees_feature_ranking_reduced,7,is_corrective,0.02195328113353161
0,ExtreTrees_feature_ranking_reduced,7,is_preventive,0.017520862926440547
0,ExtreTrees_feature_ranking_reduced,7,has_feature_addition,0.02127788746762219
0,ExtreTrees_feature_ranking_reduced,7,is_merge,0.00724538118531828
0,ExtreTrees_feature_ranking_reduced,7,num_files_changes,0.042095395454671926
0,ExtreTrees_feature_ranking_reduced,7,num_owner_open_changes_recent,0.04856002092378226
0,ExtreTrees_feature_ranking_reduced,7,owner_age,0.05028755896288781
0,ExtreTrees_feature_ranking_reduced,7,owner_changes_messages_avg,0.04627196133087387
0,ExtreTrees_feature_ranking_reduced,7,num_prior_owner_project_changes,0.04466535551028148
0,ExtreTrees_feature_ranking_reduced,7,num_project_open_changes_recent,0.051014726585719795
0,ExtreTrees_feature_ranking_reduced,7,revrs_abandoned_changes_recent,0.040416718555477994
0,ExtreTrees_feature_ranking_reduced,8,created_weekday_owner_tz,0.12156584524440046
0,ExtreTrees_feature_ranking_reduced,8,created_hours_utc,0.06612099812455095
0,ExtreTrees_feature_ranking_reduced,8,created_hours_owner_tz,0.060753195703919044
0,ExtreTrees_feature_ranking_reduced,8,betweenness_centrality,0.04834457560290294
0,ExtreTrees_feature_ranking_reduced,8,core_number,0.04601741949829511
0,ExtreTrees_feature_ranking_reduced,8,insertions,0.0480504309426679
0,ExtreTrees_feature_ranking_reduced,8,deletions,0.03941944243969406
0,ExtreTrees_feature_ranking_reduced,8,num_files_type,0.02067497572398463
0,ExtreTrees_feature_ranking_reduced,8,sum_complexity,0.0287874124336582
0,ExtreTrees_feature_ranking_reduced,8,num_binary_files,0.0014292261439756194
0,ExtreTrees_feature_ranking_reduced,8,subject_length,0.045104042790622544
0,ExtreTrees_feature_ranking_reduced,8,msg_word_count,0.04432519341327552
0,ExtreTrees_feature_ranking_reduced,8,is_non_fonctional,0.016021144369682765
0,ExtreTrees_feature_ranking_reduced,8,is_refactoring,0.020767653351127374
0,ExtreTrees_feature_ranking_reduced,8,is_corrective,0.02202749180805862
0,ExtreTrees_feature_ranking_reduced,8,is_preventive,0.017196344763019684
0,ExtreTrees_feature_ranking_reduced,8,has_feature_addition,0.021686140847645453
0,ExtreTrees_feature_ranking_reduced,8,is_merge,0.0070731708266566825
0,ExtreTrees_feature_ranking_reduced,8,num_files_changes,0.042167967188640056
0,ExtreTrees_feature_ranking_reduced,8,num_owner_open_changes_recent,0.0498228902383047
0,ExtreTrees_feature_ranking_reduced,8,owner_age,0.05053511538962991
0,ExtreTrees_feature_ranking_reduced,8,owner_changes_messages_avg,0.04664659785767993
0,ExtreTrees_feature_ranking_reduced,8,num_prior_owner_project_changes,0.044238219988410966
0,ExtreTrees_feature_ranking_reduced,8,num_project_open_changes_recent,0.050580296952582385
0,ExtreTrees_feature_ranking_reduced,8,revrs_abandoned_changes_recent,0.040644208356614545
0,ExtreTrees_feature_ranking_reduced,9,created_weekday_owner_tz,0.1230732171920562
0,ExtreTrees_feature_ranking_reduced,9,created_hours_utc,0.06628733226925616
0,ExtreTrees_feature_ranking_reduced,9,created_hours_owner_tz,0.060515188348894036
0,ExtreTrees_feature_ranking_reduced,9,betweenness_centrality,0.048202273040326406
0,ExtreTrees_feature_ranking_reduced,9,core_number,0.04617851345859167
0,ExtreTrees_feature_ranking_reduced,9,insertions,0.04785142000445281
0,ExtreTrees_feature_ranking_reduced,9,deletions,0.039377405342736975
0,ExtreTrees_feature_ranking_reduced,9,num_files_type,0.02078616797782941
0,ExtreTrees_feature_ranking_reduced,9,sum_complexity,0.029115539837028324
0,ExtreTrees_feature_ranking_reduced,9,num_binary_files,0.0013422444591075049
0,ExtreTrees_feature_ranking_reduced,9,subject_length,0.04511873873472025
0,ExtreTrees_feature_ranking_reduced,9,msg_word_count,0.04444328149176362
0,ExtreTrees_feature_ranking_reduced,9,is_non_fonctional,0.015648920878196193
0,ExtreTrees_feature_ranking_reduced,9,is_refactoring,0.020782873621171864
0,ExtreTrees_feature_ranking_reduced,9,is_corrective,0.021997157457030934
0,ExtreTrees_feature_ranking_reduced,9,is_preventive,0.017286813920268294
0,ExtreTrees_feature_ranking_reduced,9,has_feature_addition,0.021507183989441934
0,ExtreTrees_feature_ranking_reduced,9,is_merge,0.00712241663401805
0,ExtreTrees_feature_ranking_reduced,9,num_files_changes,0.0420629735129803
0,ExtreTrees_feature_ranking_reduced,9,num_owner_open_changes_recent,0.049736793488599176
0,ExtreTrees_feature_ranking_reduced,9,owner_age,0.04999264359112096
0,ExtreTrees_feature_ranking_reduced,9,owner_changes_messages_avg,0.04679460530556476
0,ExtreTrees_feature_ranking_reduced,9,num_prior_owner_project_changes,0.043871930366717674
0,ExtreTrees_feature_ranking_reduced,9,num_project_open_changes_recent,0.050232194148461896
0,ExtreTrees_feature_ranking_reduced,9,revrs_abandoned_changes_recent,0.04067217092966449
