Train R square,Test R square,Train MSE,Test MSE,Train MAE,Test MAE,Train MAPE,Test MAPE,Test SAE,fit_time,Organization,model,dim,fold,repitation
0.9812531596980256,-0.32156920295943237,51.93035449569177,2756.327104692922,1.0360275655073505,37.336131270243925,0.018204826006454452,0.8127834841540061,0.22188199694913646,0.16250944137573242,Eclipse,ExtraTrees,time,3,0
0.9837830663310699,-0.24292461549725997,43.26235416291499,2706.8090345465866,0.9033270961750729,38.43621011475466,0.0160729328226749,0.806905019284349,0.21874023053624891,0.18456482887268066,Eclipse,ExtraTrees,time,4,0
0.9833864652104295,-0.4388401892057754,44.39350537229587,2633.1064142340265,0.9405734171338374,36.30492068994017,0.016651578692217048,0.8549765640637903,0.2221803094082082,0.22760653495788574,Eclipse,ExtraTrees,time,5,0
0.9845635501261569,-0.33006669229962426,40.36792499434632,2418.2699192093746,0.8696933078302594,34.60276904604884,0.01551070765862964,0.785197014148716,0.2605906700907997,0.2501668930053711,Eclipse,ExtraTrees,time,6,0
0.9852811561072088,-0.31078081568259175,37.57249201502275,2461.2068228874405,0.833899560492738,35.01732229690228,0.01507237085976001,0.8088091994502548,0.2405168214318305,0.2812495231628418,Eclipse,ExtraTrees,time,7,0
0.985559773304032,-0.36675892067511295,36.903131393028104,2561.0040464965905,0.803389189735673,35.440023133979494,0.01454673493989786,0.8648235887156474,0.22714378498598753,0.3093245029449463,Eclipse,ExtraTrees,time,8,0
0.9846858748291913,-0.3520548934529142,39.125765506938464,2583.2483927460153,0.8217455106958311,35.5719842450908,0.014729999569937173,0.7599266276528558,0.2318070533189701,0.46123623847961426,Eclipse,ExtraTrees,time,9,0
0.9553802288112744,-0.12402472318081337,82.69260995237109,2328.842727334759,1.581306116572183,35.66309981008791,0.032352728157170496,0.7273874586390149,0.23611151193541813,0.11285185813903809,Eclipse,ExtraTrees,change,0,0
0.9566637553698978,-0.15070500850617408,90.05584771891722,2507.3949498432025,1.5954782744511853,36.83471524183878,0.031207605827221176,0.6955350772837336,0.22619442369420217,0.16283321380615234,Eclipse,ExtraTrees,change,1,0
0.945847851869072,-0.2348749823747227,114.97712350623598,2537.1505629553003,2.002339781129064,37.180849611415944,0.038241331993670635,0.7563972043817377,0.21801788981797832,0.20705151557922363,Eclipse,ExtraTrees,change,2,0
0.9341156635560497,-0.18795146295923515,134.74541266354262,2583.7428296090784,2.2382499271549157,37.61711712642799,0.041935145788966954,0.7480030106254225,0.21596707417249306,0.2691679000854492,Eclipse,ExtraTrees,change,3,0
0.928920514747144,-0.12886056719647732,146.79929549786902,2673.925244179135,2.423174768084451,38.740600668671,0.04563725627184554,0.7267531480579428,0.21115836449703052,0.3203723430633545,Eclipse,ExtraTrees,change,4,0
0.9261906265518985,-0.16174633261679894,153.10995773407726,2194.8752998617465,2.556189802345608,34.668909871533394,0.048810650197606685,0.7516966361731725,0.2566908276761416,0.37700533866882324,Eclipse,ExtraTrees,change,5,0
0.9224378500642665,-0.1723803370330994,157.17885157324406,2297.9508386957136,2.647061083542879,34.78632460863937,0.05073310713196105,0.726184489259763,0.2569897133883615,0.4416518211364746,Eclipse,ExtraTrees,change,6,0
0.9175549790072768,-0.18526503881569134,167.1843243969912,2179.1327077105625,2.7618282418014415,34.20180425254302,0.052410190964095715,0.7327651313611446,0.25814150371661126,0.47426342964172363,Eclipse,ExtraTrees,change,7,0
0.9152524969327785,-0.17272246360167753,168.35960802567828,2137.976864224284,2.844775576107642,34.14947362747911,0.054216082313660735,0.7586227044877644,0.2541042381527896,0.5459539890289307,Eclipse,ExtraTrees,change,8,0
0.9135071980401123,-0.16562173677179115,168.31852131455346,2272.264831006754,2.871789048994077,34.94397272648196,0.05481993702597304,0.7430454033900461,0.24568218122707253,0.6422369480133057,Eclipse,ExtraTrees,change,9,0
0.9830532055247849,-0.26362511026346147,38.04737768423925,2562.571300248461,0.9042665379777963,37.77514996348688,0.016642433846671925,0.7923392601470045,0.19018664463817592,0.09900259971618652,Eclipse,ExtraTrees,text,0,0
0.9766711824972168,-0.23425189811334057,55.342687045404844,2613.0766069144197,1.1877093552590428,37.98589927467742,0.02071237884194939,0.7479648264881046,0.2024456056709959,0.14015412330627441,Eclipse,ExtraTrees,text,1,0
0.9703386957699583,-0.2247171307441358,73.46660775121852,2584.5186644238197,1.5392197867888868,37.30099882489072,0.026406156549510472,0.7617065191090489,0.21460148007299829,0.19200873374938965,Eclipse,ExtraTrees,text,2,0
0.9640641625607577,-0.27855802062918067,84.2997959647315,2695.419711656767,1.7402239487040105,39.00910762735177,0.031063907867028052,0.8218852986887748,0.18708446904330112,0.21960687637329102,Eclipse,ExtraTrees,text,3,0
0.9586412145139105,-0.26223141653819293,97.21458806902089,2929.820817832227,1.9920665713870087,40.568174860713434,0.03590375586619017,0.7927073215344951,0.17442147708049516,0.26877355575561523,Eclipse,ExtraTrees,text,4,0
0.9504722547056496,-0.22070410972494847,119.11616356384114,2244.4771180083476,2.3378276087330403,35.48758694600819,0.04247892208204185,0.7845469720200717,0.23917487756129419,0.3539426326751709,Eclipse,ExtraTrees,text,5,0
0.9478479336736219,-0.2689096290908153,124.65866423178576,2445.722227646053,2.4937621074412917,35.9471056246092,0.04527610893034688,0.758233766647317,0.23235149594649318,0.35692667961120605,Eclipse,ExtraTrees,text,6,0
0.9437540416882572,-0.2730070096462218,134.75805849337294,2340.365429144886,2.6308325568387305,35.798952537327764,0.047588652548722146,0.808575878173718,0.22434347172793567,0.4016151428222656,Eclipse,ExtraTrees,text,7,0
0.9413886370963583,-0.2537741959278177,138.28630371491386,2307.176881265531,2.6832102499398833,35.15358802750467,0.048713620565727846,0.790838400450344,0.23267915985023324,0.44669055938720703,Eclipse,ExtraTrees,text,8,0
0.9359757505671703,-0.2463065165858198,149.1001128074914,2347.593705859788,2.843223946018971,35.677514383741645,0.05199871270839083,0.7784050410108273,0.2295871022918904,0.5173780918121338,Eclipse,ExtraTrees,text,9,0
0.8868232228399284,-0.12139374242585244,228.56811046025763,2360.017313738929,4.1817471263681725,35.78179183595943,0.08483135514123723,0.7329970655358281,0.23338125971936796,0.10866737365722656,Eclipse,ExtraTrees,files,0,0
0.8882181294872559,-0.11017147920695325,233.49860765865398,2450.107240856885,4.090386937294624,36.83889611484701,0.08168200657559388,0.7100126228713515,0.22596266677471766,0.16027045249938965,Eclipse,ExtraTrees,files,1,0
0.897519639667358,-0.10849250871453564,225.59424128591425,2396.5922316427846,3.805398987988868,35.94609251760284,0.0744402360652074,0.715648739089685,0.2440651938820162,0.2115635871887207,Eclipse,ExtraTrees,files,2,0
0.9002599646274327,-0.0882441578215929,228.86611095750473,2424.261866543234,3.737060315547529,36.54208632501496,0.07183856939208827,0.7311894802290936,0.23912566364909016,0.2596914768218994,Eclipse,ExtraTrees,files,3,0
0.9063175684378617,-0.1423327040332456,219.42608930999214,2706.7935514454894,3.523985198367101,38.98641720260466,0.06758744030222116,0.7457363237483502,0.20636990215474293,0.31988000869750977,Eclipse,ExtraTrees,files,4,0
0.9054034033795751,-0.09388734735344473,226.98905686208488,2077.210955111874,3.5925522108239716,34.26076479551748,0.06816193684767051,0.7403035271710127,0.2661338097035276,0.39806056022644043,Eclipse,ExtraTrees,files,5,0
0.9087777037930466,-0.07608324446142234,215.01569572601926,2189.121161144388,3.4426763241355425,33.478472938700904,0.06572038192154535,0.6696024799771324,0.28452832423649077,0.4782752990722656,Eclipse,ExtraTrees,files,6,0
0.9105015012600819,-0.08281908259796178,208.38741029864394,2065.6478683453975,3.3403943190319985,33.17515713648833,0.06418293909703893,0.6985885898293493,0.2798418950772752,0.5108609199523926,Eclipse,ExtraTrees,files,7,0
0.913554871810971,-0.06668817217387257,197.873623705531,1977.6519026259332,3.2030950914388048,32.77270612270576,0.06179755063145033,0.7141066513983438,0.2843843874564628,0.567511796951294,Eclipse,ExtraTrees,files,8,0
0.9176075096747192,-0.07641777580345432,188.18538540337042,2151.1543882334518,3.052644474145574,33.713514837162414,0.05900902842919362,0.6829705654718993,0.27091910286361875,0.6592731475830078,Eclipse,ExtraTrees,files,9,0
0.9835515360206398,-0.07186361869136726,41.85168772895195,2252.893882315575,0.8878888674704838,35.26719685311512,0.015686825623637875,0.7220030909829478,0.24487739622247306,0.10890817642211914,Eclipse,ExtraTrees,Owner,0,0
0.9835696107592611,-0.10949783473760233,45.82673513427325,2517.785045852184,0.96236828029768,37.227758097907476,0.016681699764954094,0.7111469180911865,0.21762071285605689,0.15598678588867188,Eclipse,ExtraTrees,Owner,1,0
0.9840800807164183,-0.09493884145994391,42.25736000092038,2333.4049435217316,0.925049934372739,35.83081603186591,0.01613513970439312,0.738617966593002,0.24625329048111044,0.2220919132232666,Eclipse,ExtraTrees,Owner,2,0
0.9835077764669355,-0.11931007680976924,44.64568763088626,2513.0114062033686,0.9100848772698247,37.06557864910044,0.016088912527915094,0.7206057463457521,0.22741797367258054,0.28325438499450684,Eclipse,ExtraTrees,Owner,3,0
0.9858654447571936,-0.2011206262831018,37.41370509268945,2859.3369912152916,0.7917527327175047,38.8211816913055,0.013992809163824735,0.697240415866985,0.2109805572258746,0.346923828125,Eclipse,ExtraTrees,Owner,4,0
0.9865060543716265,-0.0827416367918481,36.40216808570306,2091.13703326597,0.7916160973357697,33.61792257244069,0.013896919792481168,0.7005389023130701,0.2794798225999835,0.39806079864501953,Eclipse,ExtraTrees,Owner,5,0
0.9881783957530992,-0.0772439163298575,31.59429737901395,2177.0782611597056,0.6935461551361074,33.46966698130763,0.012203927665893769,0.685928094098549,0.2857464336968779,0.4661872386932373,Eclipse,ExtraTrees,Owner,6,0
0.9888916604156438,-0.0868289669162221,29.401451267882496,2075.56664285687,0.660547825965638,33.13547436967346,0.011696586640540048,0.6762551413797165,0.2810668755500151,0.5459539890289307,Eclipse,ExtraTrees,Owner,7,0
0.9894757843269554,-0.09813611952932333,27.55392748048157,2081.222001073551,0.6130641587059477,33.20984295374091,0.010920619279929083,0.709613542282612,0.2754318434349795,0.5885519981384277,Eclipse,ExtraTrees,Owner,8,0
0.990030797589879,-0.06599870075462477,25.940125421786203,2173.47973975597,0.5906604426442524,33.448425650304905,0.010492414022786584,0.6738479658111347,0.2775209760361126,0.6572515964508057,Eclipse,ExtraTrees,Owner,9,0
0.9836057164103027,-0.07988507776378162,41.75066885903892,2396.197607391226,0.8790208786171695,35.15646423218248,0.015451146600314538,0.6488517049000223,0.24622638843159428,0.09711408615112305,Eclipse,ExtraTrees,history,0,0
0.9838245229555013,-0.13972052080999497,45.65236771902162,2393.1542575469266,0.9509586694836575,37.36819676925027,0.016371612175660896,0.7953786414502462,0.21484646400718455,0.12139177322387695,Eclipse,ExtraTrees,history,1,0
0.9847008893784148,-0.1853038460733496,41.00358748886277,2454.2725546606953,0.8949708524367181,37.25418173115816,0.015458887285828763,0.8197109004824641,0.21578452597986242,0.15065312385559082,Eclipse,ExtraTrees,history,2,0
0.9844174420105773,-0.09550175343635803,43.11522695468659,2435.20279501952,0.871330378994783,36.028758682342776,0.015206706587767831,0.6877023015096466,0.24888753382154472,0.17847657203674316,Eclipse,ExtraTrees,history,3,0
0.9867231493089427,-0.1995449750924454,35.94478177869262,2939.931265457119,0.7596981559162305,39.45789213186145,0.013343519433226918,0.6436763674069045,0.1971701269450472,0.21107172966003418,Eclipse,ExtraTrees,history,4,0
0.9872302074370446,-0.1682439097379178,35.17697023189687,2162.03177067837,0.7644948237476393,35.040301984130295,0.013334816993302457,0.7700263950575547,0.24944384467432423,0.2561829090118408,Eclipse,ExtraTrees,history,5,0
0.9888597227961556,-0.15863047906675987,30.486271165728954,2357.161855440422,0.6684213036710402,34.55429744825607,0.011682923175191266,0.6737780274609929,0.26213447993535544,0.2887687683105469,Eclipse,ExtraTrees,history,6,0
0.9896109771623416,-0.18393914106284637,28.165440523919592,2135.797422550373,0.6350666080457326,34.3666679689638,0.011198673515363156,0.7643400302912602,0.2539215376140955,0.31082749366760254,Eclipse,ExtraTrees,history,7,0
0.9901866744422976,-0.22496024316673058,26.22290092351197,2131.427025891348,0.5879073150580294,35.063213966276194,0.010440997176151443,0.821043730614718,0.235332354913237,0.3594815731048584,Eclipse,ExtraTrees,history,8,0
0.9907182222737095,-0.10053048205814785,24.821402390089897,2199.07740880815,0.5654664885045398,34.29866538793909,0.009934547362155816,0.6984651329777445,0.25873309840405523,0.40457773208618164,Eclipse,ExtraTrees,history,9,0
0.9441535705618608,-0.13092828059627482,119.79112353672859,2297.2425902536033,2.1802989486816737,35.84389412462241,0.04179500701890867,0.7847597488266543,0.2322856427445874,0.1232452392578125,Eclipse,ExtraTrees,reviewers,0,0
0.94115502766884,-0.14173871018918205,126.90850502591475,2559.7227337398367,2.4093186070017305,37.45944475731925,0.04645451215866393,0.6942951408838187,0.21424603413053034,0.18900370597839355,Eclipse,ExtraTrees,reviewers,1,0
0.9437479905566329,-0.14432218888879356,129.34309991220493,2436.9743455135117,2.3559433619477774,37.02470252506459,0.04391738033000757,0.7721512526246394,0.21998159089738456,0.2556798458099365,Eclipse,ExtraTrees,reviewers,2,0
0.9433977715362101,-0.18197683656520813,128.25303741443898,2639.250123862477,2.3401610764118703,37.287367561903196,0.044293549825320654,0.703740204077198,0.22326235484245371,0.3293776512145996,Eclipse,ExtraTrees,reviewers,3,0
0.9488611419080402,-0.23548325222731936,113.02661368910063,3005.151546527147,2.089932189230862,40.280121164457974,0.040176147536692054,0.7154458161412977,0.1804240353645583,0.40407681465148926,Eclipse,ExtraTrees,reviewers,4,0
0.9464153424494556,-0.22680470142079412,118.86052997583744,2129.721571229298,2.2592629623803626,36.14274643098947,0.04499228347705973,0.8903946773983858,0.22534805001264835,0.47980475425720215,Eclipse,ExtraTrees,reviewers,5,0
0.9477654066679555,-0.10570639278119143,115.4099857991551,2195.264011248786,2.1566561215112547,34.136775160631856,0.04290368080569454,0.7212321693290493,0.2707201728988149,0.5850591659545898,Eclipse,ExtraTrees,reviewers,6,0
0.9478072483899833,-0.14236933309460875,118.69159546027878,2154.474295568034,2.1760927324429282,33.88737199844587,0.04301041205627446,0.717585418804935,0.2650625182978551,0.6592569351196289,Eclipse,ExtraTrees,reviewers,7,0
0.9494209858862803,-0.11942840014980605,113.851412530405,2066.8108120028783,2.08502136725174,33.881147496880814,0.041425312292974754,0.7806348439226928,0.26050848182204955,0.712397575378418,Eclipse,ExtraTrees,reviewers,8,0
0.9502692199646979,-0.16489925005837502,113.08349837819108,2278.3411607080284,2.053633920475589,35.01684232166688,0.040413232531977435,0.7335156211501567,0.24397993431297127,0.8377327919006348,Eclipse,ExtraTrees,reviewers,9,0
