Train R square,Test R square,Train MSE,Test MSE,Train MAE,Test MAE,Train MAPE,Test MAPE,Test SAE,fit_time,Organization,model,dim,fold,repitation
1.0,0.1238186532776393,6.231002470515062e-25,850.8611244014687,1.0126644004751802e-13,21.33385102167208,1.4593067011145288e-15,0.5118142011730834,0.3457623441061767,2.18980073928833,Openstack,ExtraTrees,all,0,0
1.0,0.14153226308773426,5.117449967614065e-25,841.6758219923902,9.571525416023641e-14,21.257580790767243,1.4122202390400001e-15,0.5182521198597174,0.34985078802777936,4.824355363845825,Openstack,ExtraTrees,all,1,0
0.9999999992079572,0.15634530874616448,5.6516288804001345e-08,840.6630251885922,2.077915236206824e-06,20.939686370446122,1.0229113419013237e-07,0.49855902478716213,0.35944448258654393,7.593231916427612,Openstack,ExtraTrees,all,2,0
0.9999999994062715,0.1293618666929559,4.238962109671017e-08,822.2075977308184,1.558524852870749e-06,20.771798405690575,7.672270295506865e-08,0.49849204132235225,0.3561133657852409,10.834877967834473,Openstack,ExtraTrees,all,3,0
0.9999999995218407,0.12192554359022911,3.3913434768643827e-08,833.6927036159784,1.2510644718131001e-06,21.06390414259415,6.162153988135956e-08,0.5097132139400455,0.3466305523983422,14.336731195449829,Openstack,ExtraTrees,all,4,0
0.9999999995981473,0.10388095225035243,2.8419420495981545e-08,818.2204844749507,1.1056108203904522e-06,20.782547946805963,5.4928080453920847e-08,0.502992850329219,0.3465362383898004,17.50313901901245,Openstack,ExtraTrees,all,5,0
0.9999983762986189,0.12228062320638755,0.0013011167969589194,868.797023179677,0.00017047133951784735,21.697905020821356,4.028807981756356e-06,0.5127573319994972,0.3312736475757221,21.246611833572388,Openstack,ExtraTrees,all,6,0
0.9999190284378758,0.10518575329666846,0.06049426768973115,807.6554932112105,0.001840163849424232,21.124532286340596,4.5694579596238144e-05,0.5445852759380543,0.3407624364428653,25.11402726173401,Openstack,ExtraTrees,all,7,0
0.9999226825252543,0.1426658543162692,0.0648075912719191,789.0093485631674,0.002539940895074934,20.592544399223804,5.3979416829835784e-05,0.49265969588988584,0.35463239592210527,29.28402876853943,Openstack,ExtraTrees,all,8,0
0.9999302039481807,0.15177324858352825,0.05832727614847942,898.6061893421404,0.002286418836261179,22.131913596839116,4.8603377832124605e-05,0.505678016838903,0.32802372398271606,32.83358693122864,Openstack,ExtraTrees,all,9,0
0.9919686768245308,-0.29943349673218056,8.924717222938712,1130.6362174181993,0.29689905518659065,24.80442076682909,0.006555680278878042,0.671004936976577,0.23922389865346994,0.23166108131408691,Openstack,ExtraTrees,time,0,0
0.9905342476680787,-0.3267535910101462,9.869217862548421,1167.6099155599725,0.3419398648291497,25.186410882994842,0.007740964624604132,0.6965317770591344,0.22986914137885484,0.43866872787475586,Openstack,ExtraTrees,time,1,0
0.988166805606723,-0.3653666099667505,12.367454052700767,1203.080462902891,0.4102172518969855,25.41015678565612,0.009377502794024144,0.70545335968278,0.22247101172795092,0.6829805374145508,Openstack,ExtraTrees,time,2,0
0.9866442826582148,-0.37386666400904933,14.199435677992502,1156.8159599353792,0.4591026787408298,25.122721207217392,0.010448335992095851,0.6804981339888353,0.22139614772963034,0.9409043788909912,Openstack,ExtraTrees,time,3,0
0.9862205954572913,-0.412110100232862,14.386063562244056,1190.661376761195,0.4758161084769181,25.41207450751004,0.01084713556308197,0.6947843132762833,0.2116720812134093,1.0958740711212158,Openstack,ExtraTrees,time,4,0
0.9853620882718159,-0.4187668967495941,15.174133026849399,1152.474572940407,0.5072602649972092,24.98521850544014,0.011592939072533826,0.6956038015195145,0.21449279876724459,1.4497613906860352,Openstack,ExtraTrees,time,5,0
0.9841711146837936,-0.3944143474765829,16.42156618858266,1200.2739263485437,0.548669445702927,25.63186882043601,0.012529136359185086,0.683672717761159,0.21009859170051914,1.6573486328125,Openstack,ExtraTrees,time,6,0
0.9823864503856379,-0.4107031852991969,18.42654054825006,1168.6246152095355,0.6021545284598662,25.12897838338076,0.013724546502719565,0.7170379316457364,0.216109105314781,1.8585894107818604,Openstack,ExtraTrees,time,7,0
0.9803893424377288,-0.38593677441124963,20.12331698318482,1125.7895706916727,0.6583132095523807,24.48944217549134,0.01508569897728795,0.6652677403085598,0.232371285914862,2.0741631984710693,Openstack,ExtraTrees,time,8,0
0.9795625355586056,-0.34895125464773913,20.852634146427324,1236.8691194280896,0.6868649540698195,25.849317060966055,0.015774517667171882,0.6670462742826343,0.21532092497144983,2.3333680629730225,Openstack,ExtraTrees,time,9,0
0.7488169681897303,-0.19339845909337083,231.15646799678075,1109.8310130419434,5.980856613509949,25.46064354317352,0.14490344334437466,0.6362913878091163,0.21887208482616594,0.3323514461517334,Openstack,ExtraTrees,change,0,0
0.7051399052185785,-0.1623412669241635,271.59977403432896,1099.149996575074,7.054803274187698,25.50934539164851,0.1718354926081392,0.6466580476237044,0.21968548662233867,0.7605257034301758,Openstack,ExtraTrees,change,1,0
0.6837242259935367,-0.14799025224512619,295.9554707515021,1095.6235393832899,7.536976824239042,25.191095117054328,0.18274927810717895,0.6321417765172517,0.22940462421428542,0.9941558837890625,Openstack,ExtraTrees,change,2,0
0.6688118498448699,-0.1649797302933722,310.96636746842006,1052.4809772605129,7.84046471773666,24.625048184884424,0.18988378537504733,0.6171210717113615,0.23670647289122548,1.2672209739685059,Openstack,ExtraTrees,change,3,0
0.6518103307814733,-0.15312299877474134,323.395296467875,1047.5017211019556,8.217450425769837,24.564952725648585,0.19987338106209335,0.6144460031427988,0.23806529889739736,1.6161768436431885,Openstack,ExtraTrees,change,4,0
0.6362926127648741,-0.14400738283542558,337.44477342771097,993.4748886659931,8.558852904582986,23.788975609515735,0.20826558322842,0.6072466532970047,0.25206562319386894,1.9125289916992188,Openstack,ExtraTrees,change,5,0
0.6210467511172071,-0.13610486953138023,347.9304164138936,1089.0015506504917,8.863344613301669,25.25563828011102,0.21619023446501826,0.6155934880344635,0.22172556090182882,2.1671457290649414,Openstack,ExtraTrees,change,6,0
0.6031267645114639,-0.12270814365168348,366.94934525380745,1014.352122646699,9.342686360856446,24.221109218152588,0.22781880757636697,0.6196395307585039,0.24424823016897235,2.459320068359375,Openstack,ExtraTrees,change,7,0
0.5925322068735739,-0.11788104702065505,376.3323574387236,998.5991940740512,9.571970350646492,24.10388839034993,0.23342023821746116,0.6000161836382879,0.24438368522582576,2.832732915878296,Openstack,ExtraTrees,change,8,0
0.5851918251515151,-0.12310178215552003,382.0771464247851,1143.1532041996616,9.743367053491413,25.89108110691577,0.2375983287330946,0.6117759797366877,0.2137793304682153,3.1810479164123535,Openstack,ExtraTrees,change,9,0
0.8950650422207106,-0.21718514685601376,96.50062508600456,1112.8762271562155,2.701250878326777,25.60227190874713,0.06460204271239921,0.650636565869836,0.21466839316899933,0.31430721282958984,Openstack,ExtraTrees,text,0,0
0.8627233355653141,-0.2172684978188184,125.9768790159304,1137.0956143504304,3.5172015019877803,26.021329695133392,0.08527506623135829,0.6688390740229029,0.20424204489933873,0.637197732925415,Openstack,ExtraTrees,text,1,0
0.8464228830334108,-0.20193921063365283,143.33475271304582,1118.4937448498936,3.920515764389644,25.54315344597852,0.09502867963993473,0.652356442843633,0.21853620518161598,0.9164133071899414,Openstack,ExtraTrees,text,2,0
0.8320205613005618,-0.18945100526024072,158.04855472604086,1059.2137090760789,4.276513669016605,24.7556885903031,0.10335327753286654,0.629804801570788,0.23278001595221864,1.2559633255004883,Openstack,ExtraTrees,text,3,0
0.813968167665458,-0.20522452428549154,173.81175658528684,1069.6532373663072,4.701005203912271,24.960293590877537,0.1138131812916491,0.6440676368313362,0.22561414022260384,1.5746943950653076,Openstack,ExtraTrees,text,4,0
