Train R square,Test R square,Train MSE,Test MSE,Train MAE,Test MAE,Train MAPE,Test MAPE,Test SAE,fit_time,Organization,model,repitation,fold
0.6261506691184827,0.12408782316615086,797.7885971107552,1125.3120001959144,18.86893918675066,23.968387304278384,0.3159832822796688,0.5420458427891331,0.40455187986003316,0.671921968460083,Qt,ExtreTrees,0,0
0.5023970995544379,0.20268098085565378,904.2316505563178,1130.645360619568,20.00627506409186,23.291952737074876,0.35446756471119334,0.4978623652901579,0.4051326985355901,0.9375820159912109,Qt,ExtreTrees,0,1
0.44532219069124046,0.20578858632946462,969.9167614734632,1159.7600103365055,20.68426797144812,23.53257765661346,0.37461632647258636,0.4776661076296108,0.39271724918584083,1.2501165866851807,Qt,ExtreTrees,0,2
0.4073718962927739,0.2018979178908007,1002.9543277573048,1352.0581338460902,21.16950996697311,25.60302045674406,0.3904195187582366,0.4934174053972401,0.360565519537662,1.547048807144165,Qt,ExtreTrees,0,3
0.38354691751812964,0.20161843404525848,1049.1373667670548,1244.0248142335847,21.748140538771324,24.51736307238457,0.4016353612900313,0.4966142596833566,0.37974169919016887,1.875204086303711,Qt,ExtreTrees,0,4
0.36326428881801887,0.19784792101810578,1077.9521865684853,1292.987915915201,22.107406366281225,24.87287756901773,0.41116412519124174,0.4801909199036058,0.37182278533190016,2.2502520084381104,Qt,ExtreTrees,0,5
0.3453012523218968,0.20692345983199634,1103.6706890304802,1232.3666971058176,22.430174837291233,24.159294296500118,0.4179507850318112,0.4777305785407075,0.38506453139928365,2.5627875328063965,Qt,ExtreTrees,0,6
0.3363904436970966,0.1700931801053046,1106.7256010865704,1286.96944989266,22.480642988129784,24.736706119682765,0.42026702864241233,0.4839770484343972,0.37009147716242574,2.906576156616211,Qt,ExtreTrees,0,7
0.32162824788792943,0.19343649364685056,1122.9838257103781,1102.4640705550087,22.71303828451705,23.212177705130053,0.4272685064583337,0.49591176316721586,0.39595312632397606,3.265990972518921,Qt,ExtreTrees,0,8
0.3139263049324378,0.1933663997698143,1122.3641586374006,1240.172608253147,22.7098675264989,23.702159769540483,0.429107977030221,0.4630533538928793,0.3906097205368837,3.609778881072998,Qt,ExtreTrees,0,9
0.6219876636138362,0.12183517612782602,806.3790476432106,1126.3094696719734,18.998462625816632,23.98649653330928,0.3189891392228116,0.5430088798528775,0.40422484808011716,0.6250691413879395,Qt,ExtreTrees,1,0
0.499928646075675,0.20460642568626874,908.754765326365,1125.461119353541,20.0674800266066,23.254506898194677,0.3557989560405965,0.497415390170798,0.40615350322126886,0.9375813007354736,Qt,ExtreTrees,1,1
