Train R square,Test R square,Train MSE,Test MSE,Train MAE,Test MAE,Train MAPE,Test MAPE,Test SAE,fit_time,Organization,model,repitation,fold
0.6879883408642229,0.12646086647533827,924.8707503065181,1991.62239708976,17.752744780475926,30.467565611396008,0.26100608301200307,0.5646318591363532,0.34773519015461385,0.4593944549560547,Eclipse,ExtreTrees,0,0
0.5512106936369411,0.13404036221731153,1247.3269325678614,2168.6525988245344,21.96948162014231,31.52337522834942,0.34081457185217245,0.5312681068464564,0.338457641326549,0.5937795639038086,Eclipse,ExtreTrees,0,1
0.4834732784454976,0.11613551425581248,1400.3746471541067,2063.738908428933,23.869953905896306,31.433556912476845,0.37965948313820747,0.5906120373722034,0.3390907871673061,0.7188010215759277,Eclipse,ExtreTrees,0,2
0.44860984583969254,0.13010256384470642,1497.7388080541573,2124.5953992515783,24.90739962654204,31.533184629255913,0.40053527191757476,0.5671794340071513,0.3426992712799344,0.8750605583190918,Eclipse,ExtreTrees,0,3
0.42158471528468855,0.08423448612135787,1567.0110401549825,2479.7523399343113,25.66837810745397,34.29695305142806,0.4144778486026266,0.5747626398897702,0.3025280210979323,1.031358003616333,Eclipse,ExtreTrees,0,4
0.39090051286157246,0.11479793661451354,1604.3652354037852,1816.868253281866,26.061999528992693,29.43962382226499,0.43027739095492473,0.5916085728607345,0.3693404506881971,1.156351089477539,Eclipse,ExtreTrees,0,5
0.3729929288005861,0.11957832869599005,1617.9733937322353,1915.0380798124186,26.24079363887751,29.910365349240113,0.4369703844515354,0.5700491618691488,0.36070547285737653,1.3126323223114014,Eclipse,ExtreTrees,0,6
0.3621010477065052,0.1469202512981228,1628.9263771270553,1774.4730289407328,26.403026219522093,28.179409245473096,0.44293371439902063,0.5477150715696882,0.38915986088020704,1.4688973426818848,Eclipse,ExtreTrees,0,7
0.3520348618005411,0.12676369349503758,1633.6468865776098,1779.3482634997283,26.417783639182222,28.765935511771637,0.44475004757694425,0.5677015642985936,0.37212496450867805,1.640775442123413,Eclipse,ExtreTrees,0,8
0.3406896270250883,0.12514513592218723,1643.515268961194,1948.849213399079,26.52037744138369,29.451630561779687,0.44889476048442517,0.5385233073569355,0.36399994450257145,1.7814371585845947,Eclipse,ExtreTrees,0,9
0.6859759733630892,0.1264124124663103,928.7540867017988,1995.045859053663,17.805633937317097,30.482632101807056,0.26209983655806984,0.5646457385894404,0.34663931466171094,0.46914052963256836,Eclipse,ExtreTrees,1,0
0.5516582859466167,0.13320378806180333,1251.313691919764,2160.688095256299,22.019330635293255,31.458437476607642,0.3417362385302266,0.533052220878069,0.3391893904951203,0.5937893390655518,Eclipse,ExtreTrees,1,1
0.48529674179937665,0.11836363053479226,1400.358068320462,2063.736025961939,23.86056602033713,31.344014378975317,0.37948813336621484,0.5871596017690702,0.3397555840067177,0.718796968460083,Eclipse,ExtreTrees,1,2
0.4491280272906213,0.1308923264876376,1494.4754520341255,2127.103343601523,24.880968473542097,31.569951178175135,0.40041286582237906,0.5685478038804609,0.3419396133314824,0.9063208103179932,Eclipse,ExtreTrees,1,3
0.4208912416490933,0.08616217349278554,1566.0181660021044,2472.7972820364034,25.668459064461413,34.23940812924792,0.41449916163700873,0.5741732831856261,0.303126473729884,1.0157246589660645,Eclipse,ExtreTrees,1,4
0.3923121904534945,0.11507022169020142,1603.7513453366182,1813.7625810646678,26.071087991537006,29.418942827130987,0.43031291894924156,0.5912462565219065,0.3697500305145477,1.1719677448272705,Eclipse,ExtreTrees,1,5
0.37304273151578005,0.11817235919549884,1617.555963054235,1917.7729386676847,26.229514272062712,29.966988401112022,0.4366574563551134,0.572616777657484,0.35997428506962836,1.3126158714294434,Eclipse,ExtreTrees,1,6
0.3591946081973625,0.14786316688715095,1632.2680278161893,1779.4515305028067,26.442023735650363,28.188672251066105,0.44407626299084607,0.5461881879599811,0.3884782877297941,1.453254222869873,Eclipse,ExtreTrees,1,7
0.35108307414967765,0.12701644278467616,1633.4200598686805,1776.2870343891002,26.4130508826191,28.74633185792608,0.4449071694804358,0.5670696199152806,0.37335153044601377,1.658637285232544,Eclipse,ExtreTrees,1,8
0.34124691174276034,0.1261154090576354,1643.6982332222221,1950.3428397401683,26.525811097286454,29.454077741983255,0.44902740043125794,0.5389127312535049,0.36371773021549436,1.7657911777496338,Eclipse,ExtreTrees,1,9
0.6889917810897551,0.12429029931148072,923.7412803816105,1995.9208404850579,17.745760839448426,30.514178100482486,0.26132100308792056,0.5656290166134816,0.3452322076389708,0.5008189678192139,Eclipse,ExtreTrees,2,0
0.5503039280976658,0.13531817300694593,1247.5683487599886,2158.168047951262,21.995493639401197,31.477945401012956,0.34129792233530876,0.5326832880813205,0.3392354568460837,0.5937774181365967,Eclipse,ExtreTrees,2,1
0.48424769999606654,0.11816557994708687,1401.8021674444049,2065.923098854787,23.899677862614656,31.392661762144886,0.3803027279009396,0.5884977365620634,0.33982797752508764,0.7188248634338379,Eclipse,ExtreTrees,2,2
0.4492830846496553,0.13025404622502978,1495.3509541031606,2127.9088088530175,24.875446882158712,31.589782921127437,0.39952805774368444,0.5696866512042075,0.34196338868190146,0.8750624656677246,Eclipse,ExtreTrees,2,3
0.4209338226422188,0.0787279180775714,1566.5651284629917,2487.061701696322,25.6883616148605,34.318165034725766,0.4155739258870367,0.5749558881042751,0.3018722227876738,1.031358003616333,Eclipse,ExtreTrees,2,4
